age,job,balance,loan,day,month,pdays,previous,ifCreatedAccount,ifCreditExists
60,10,211,0,21,8,-1,0,0,0
47,2,0,1,21,8,-1,0,1,0
52,4,363,0,21,8,462,1,1,0
64,6,630,0,21,8,-1,0,0,0
31,2,1251,0,21,8,197,5,0,0
61,4,1046,0,21,8,-1,0,1,0
25,11,469,0,21,8,86,1,1,0
18,11,35,0,21,8,-1,0,0,0
34,4,10,0,21,8,91,1,0,0
37,4,1314,0,21,8,91,10,0,0
53,3,0,0,21,8,-1,0,0,0
39,4,3252,0,21,8,-1,0,0,0
65,6,2326,1,21,8,-1,0,1,0
50,3,3370,0,21,8,80,2,1,0
27,11,5741,0,21,8,88,1,0,0
22,11,144,0,21,8,-1,0,1,0
43,4,733,0,21,8,88,4,1,0
59,2,474,0,21,8,-1,0,1,0
27,2,377,0,21,8,91,1,0,0
53,6,-309,0,21,8,428,2,1,0
28,11,3733,0,21,8,91,7,0,0
38,3,6728,0,21,8,-1,0,1,0
71,6,5584,0,21,8,-1,0,1,0
32,4,227,0,21,8,-1,0,0,0
57,2,16,0,21,8,-1,0,0,0
28,1,61,0,21,8,109,3,1,0
59,9,1047,0,21,8,184,3,1,0
71,6,2651,0,24,8,200,2,0,0
64,6,14170,0,24,8,-1,0,0,0
44,2,21,0,24,8,-1,0,0,0
29,2,265,0,24,8,94,1,1,0
51,3,117,0,24,8,88,4,1,0
70,6,2346,0,24,8,194,2,0,0
48,10,5473,0,24,8,-1,0,1,0
37,2,165,0,24,8,83,1,0,0
58,2,1313,0,24,8,-1,0,0,0
66,6,1943,0,24,8,-1,0,0,0
18,11,5,0,24,8,-1,0,0,0
39,3,116,0,24,8,94,2,0,0
42,4,16517,0,24,8,279,2,0,0
40,9,2430,0,24,8,-1,0,0,0
51,10,2337,0,25,8,90,7,0,0
77,6,680,0,25,8,-1,0,0,0
72,6,676,0,25,8,-1,0,0,0
40,2,0,0,25,8,95,4,0,0
35,4,1810,0,25,8,92,2,0,0
23,11,8494,0,25,8,-1,0,0,0
57,10,5631,0,25,8,90,5,0,0
37,1,106,0,25,8,392,13,1,0
37,3,127,0,25,8,193,1,1,0
30,11,324,0,25,8,-1,0,0,0
33,2,369,0,25,8,92,3,0,0
45,12,8564,0,25,8,-1,0,0,0
64,10,67,0,25,8,-1,0,0,0
53,3,65,0,25,8,-1,0,0,0
64,6,17875,0,25,8,-1,0,0,0
34,11,1281,0,25,8,117,1,0,0
36,7,506,0,25,8,120,1,0,0
18,11,3,0,25,8,-1,0,1,0
34,4,745,1,25,8,-1,0,0,0
64,6,380,0,25,8,-1,0,1,0
69,6,0,0,25,8,-1,0,1,0
48,2,1519,0,25,8,-1,0,0,0
36,2,255,0,25,8,95,4,1,0
43,5,2145,0,25,8,95,4,1,0
49,3,3466,0,25,8,410,2,0,0
43,2,9,0,26,8,401,1,0,0
28,2,730,0,26,8,85,5,0,0
63,10,91,0,26,8,-1,0,1,0
36,5,3064,0,26,8,107,4,0,0
35,3,992,0,26,8,114,3,0,0
70,6,1853,0,26,8,-1,0,1,0
60,3,11262,0,26,8,-1,0,1,0
26,11,620,0,26,8,96,2,0,0
61,6,399,0,26,8,-1,0,0,0
84,6,1702,0,26,8,-1,0,0,0
86,6,0,0,26,8,-1,0,1,0
40,3,3056,0,26,8,-1,0,0,0
64,6,34,0,26,8,-1,0,1,0
72,6,1129,0,26,8,-1,0,1,0
42,2,294,0,26,8,-1,0,1,0
60,6,108,0,26,8,-1,0,1,0
43,2,1696,0,26,8,474,3,1,0
39,3,385,0,26,8,93,1,0,0
21,11,1596,0,26,8,93,2,0,0
25,11,331,0,26,8,-1,0,1,0
36,3,40,0,26,8,-1,0,0,0
51,2,2582,0,26,8,-1,0,0,0
57,2,854,0,27,8,92,1,1,0
31,2,404,0,27,8,-1,0,0,0
29,3,382,0,27,8,202,3,0,0
28,2,223,0,27,8,119,1,1,0
36,1,40,0,27,8,475,4,1,0
26,11,97,0,27,8,-1,0,0,0
59,6,1341,0,27,8,97,1,0,0
66,6,2048,0,27,8,-1,0,1,0
33,3,3689,0,27,8,-1,0,1,0
25,4,11,1,27,8,-1,0,0,0
29,3,323,0,27,8,94,1,0,0
36,3,539,0,27,8,477,1,1,0
29,3,590,0,27,8,94,1,1,0
28,4,27,0,27,8,-1,0,0,0
43,3,1612,0,28,8,95,3,0,0
68,6,2820,0,28,8,-1,0,0,0
31,1,660,0,28,8,478,2,0,0
62,9,780,0,28,8,-1,0,1,0
32,4,31,0,28,8,95,1,0,0
36,4,289,1,28,8,280,4,0,0
34,3,2583,0,28,8,95,2,0,0
26,5,38,0,28,8,-1,0,0,0
65,6,0,0,28,8,-1,0,0,0
42,4,1535,0,28,8,108,2,0,0
32,2,937,0,28,8,94,2,0,0
34,3,612,0,28,8,95,1,0,0
28,2,4985,0,28,8,-1,0,0,0
39,2,93,0,28,8,95,5,0,0
72,6,0,0,28,8,-1,0,0,0
34,1,1464,0,28,8,130,5,1,0
35,3,7546,0,28,8,88,2,0,0
29,9,1311,0,28,8,-1,0,1,0
30,2,7,0,28,8,164,4,1,0
66,4,220,0,28,8,-1,0,0,0
28,2,207,0,28,8,94,4,0,0
32,3,636,0,28,8,116,4,1,0
62,6,13,0,28,8,-1,0,0,0
39,1,24277,0,28,8,-1,0,1,0
32,3,1026,0,28,8,-1,0,0,0
22,11,1564,0,28,8,-1,0,0,0
38,3,0,0,28,8,-1,0,0,0
55,4,1872,0,28,8,93,8,1,0
36,2,490,0,28,8,98,1,1,0
76,6,2632,0,28,8,-1,0,0,0
34,1,0,0,31,8,110,7,0,0
34,2,747,0,31,8,98,1,0,0
33,3,2340,0,31,8,97,3,0,0
34,7,980,0,31,8,54,4,0,0
36,9,953,0,31,8,101,3,0,0
73,6,250,0,31,8,-1,0,0,0
27,11,118,0,31,8,98,1,1,0
45,2,4119,1,31,8,283,1,1,0
63,6,243,0,31,8,-1,0,0,0
49,7,99,1,31,8,-1,0,0,0
55,2,1504,0,31,8,101,2,1,0
41,2,285,0,31,8,147,4,0,0
55,2,2960,0,31,8,98,11,0,0
52,1,2087,0,31,8,474,1,1,0
34,5,15,0,31,8,-1,0,0,0
53,2,6649,0,31,8,55,1,0,0
49,2,5689,0,31,8,97,3,1,0
38,1,748,0,31,8,-1,0,0,0
25,3,1231,0,31,8,-1,0,1,0
37,9,7620,0,31,8,98,3,0,0
22,5,652,0,31,8,-1,0,0,0
30,1,201,0,31,8,157,12,1,0
36,3,191,0,31,8,-1,0,0,0
34,1,869,0,31,8,-1,0,0,0
33,3,1429,0,31,8,-1,0,1,0
21,11,557,0,31,8,-1,0,0,0
23,11,922,0,1,9,99,3,0,0
32,8,59649,0,1,9,-1,0,0,0
43,2,7702,0,1,9,102,3,0,0
74,6,2894,0,1,9,204,2,0,0
39,2,119,0,1,9,476,4,1,0
35,2,4,0,1,9,-1,0,0,0
62,6,816,0,1,9,-1,0,0,0
43,9,970,0,1,9,288,11,0,0
26,2,200,0,1,9,-1,0,0,0
48,2,17964,0,1,9,98,5,1,0
63,6,1849,0,1,9,-1,0,0,0
45,3,886,0,1,9,-1,0,0,0
63,8,2287,0,1,9,-1,0,0,0
37,8,310,0,1,9,-1,0,0,0
82,6,103,0,1,9,-1,0,0,0
24,3,1298,0,1,9,-1,0,0,0
30,4,4129,0,1,9,-1,0,0,0
36,2,1113,0,1,9,-1,0,1,0
27,4,1596,0,1,9,-1,0,1,0
51,2,2635,0,1,9,98,2,1,0
25,5,162,0,1,9,-1,0,1,0
35,3,183,0,1,9,130,2,0,0
48,3,568,0,2,9,386,1,1,0
70,6,2626,0,2,9,-1,0,1,0
63,6,4752,0,2,9,-1,0,1,0
39,4,973,0,2,9,-1,0,0,0
34,5,528,0,2,9,100,5,1,0
38,2,1198,0,3,9,213,1,0,0
44,4,764,0,3,9,213,1,0,0
19,11,4,0,3,9,-1,0,0,0
32,2,1270,0,3,9,15,3,0,0
46,4,2552,0,3,9,94,8,1,0
71,6,653,0,3,9,189,1,1,0
83,6,0,0,3,9,-1,0,0,0
44,3,2033,0,3,9,99,1,1,0
37,4,0,1,3,9,463,6,0,0
36,2,86,0,3,9,380,3,0,0
31,7,3343,0,3,9,94,1,1,0
32,4,995,0,3,9,99,2,1,0
51,2,994,0,3,9,98,3,0,0
72,2,6199,0,3,9,-1,0,0,0
27,4,313,1,3,9,93,3,0,0
45,10,40,0,3,9,213,1,0,0
40,9,7968,0,3,9,93,1,1,0
30,4,419,0,3,9,-1,0,0,0
62,2,0,0,3,9,-1,0,1,0
55,2,0,1,3,9,-1,0,0,0
69,6,6850,0,3,9,-1,0,0,0
46,2,1950,0,4,9,-1,0,0,0
30,4,0,0,4,9,-1,0,1,0
73,6,1050,0,4,9,-1,0,0,0
47,2,0,0,4,9,-1,0,0,0
55,2,2587,0,4,9,94,2,1,0
35,3,2789,0,4,9,94,1,0,0
60,6,5267,0,4,9,-1,0,1,0
57,2,6468,0,4,9,157,4,1,0
30,2,1675,0,4,9,-1,0,0,0
52,3,1423,0,4,9,91,1,0,0
37,9,4565,0,4,9,-1,0,0,0
69,6,148,0,4,9,-1,0,0,0
24,11,154,0,4,9,-1,0,0,0
43,2,13450,0,4,9,-1,0,0,0
26,2,9447,0,4,9,100,2,0,0
59,4,4744,0,4,9,-1,0,1,0
31,3,882,0,4,9,93,1,1,0
26,3,1231,0,4,9,93,7,1,0
73,6,3443,0,4,9,-1,0,1,0
30,4,2568,0,4,9,100,4,1,0
62,10,565,0,4,9,-1,0,0,0
51,10,339,0,4,9,-1,0,0,0
33,11,5969,0,4,9,127,8,0,0
35,2,80,0,4,9,94,1,1,0
32,2,2667,0,4,9,186,2,0,0
19,11,527,0,4,9,-1,0,0,0
65,10,2179,0,4,9,-1,0,0,0
74,6,0,0,4,9,-1,0,0,0
38,1,3195,0,7,9,-1,0,0,0
48,2,606,0,7,9,186,6,0,0
64,6,1644,0,7,9,-1,0,1,0
36,3,1354,0,7,9,97,2,1,0
55,4,602,0,7,9,98,5,1,0
72,6,6253,0,7,9,-1,0,0,0
63,6,1795,0,7,9,-1,0,1,0
35,2,7918,0,7,9,-1,0,1,0
62,12,367,0,7,9,189,5,0,0
33,3,2147,0,7,9,94,1,0,0
57,6,4451,1,7,9,-1,0,0,0
42,2,0,0,7,9,-1,0,0,0
64,12,2280,0,7,9,-1,0,0,0
33,2,1390,0,7,9,84,4,0,0
24,4,0,0,7,9,103,2,0,0
41,2,6116,0,7,9,-1,0,0,0
52,3,0,0,7,9,294,1,1,0
53,10,1182,0,7,9,293,1,0,0
25,2,490,0,7,9,-1,0,0,0
34,2,268,0,7,9,-1,0,1,0
78,6,301,0,7,9,-1,0,0,0
86,6,157,0,7,9,-1,0,0,0
27,8,1991,1,7,9,-1,0,0,0
36,5,52,0,7,9,95,6,1,0
31,2,924,0,7,9,94,3,1,0
25,2,89,0,7,9,-1,0,0,0
45,2,1411,0,7,9,102,3,1,0
35,7,44,0,7,9,96,2,0,0
24,9,2696,0,7,9,-1,0,0,0
59,2,315,0,7,9,-1,0,0,0
26,4,3529,1,7,9,-1,0,0,0
57,2,772,0,8,9,292,1,0,0
47,6,3033,0,8,9,-1,0,1,0
50,4,6574,0,8,9,92,3,1,0
31,2,155,0,8,9,99,1,0,0
70,6,0,0,8,9,-1,0,1,0
22,11,2281,0,8,9,-1,0,0,0
43,1,2160,0,8,9,98,1,1,0
18,11,108,0,8,9,-1,0,1,0
34,2,1022,0,8,9,-1,0,0,0
33,7,409,0,8,9,97,4,1,0
24,3,726,0,8,9,-1,0,1,0
56,6,230,0,8,9,92,2,0,0
25,4,1871,0,8,9,96,1,1,0
26,2,1094,0,8,9,-1,0,1,0
32,2,2915,0,8,9,131,2,1,0
28,2,1633,0,8,9,95,1,0,0
31,2,0,0,8,9,-1,0,0,0
25,11,480,0,8,9,-1,0,1,0
39,3,1587,0,8,9,98,3,1,0
58,2,1227,0,8,9,95,1,1,0
19,11,88,0,8,9,-1,0,0,0
37,1,4321,0,8,9,95,1,0,0
42,2,1205,0,8,9,-1,0,1,0
30,1,161,1,8,9,-1,0,1,0
57,4,0,0,9,9,-1,0,0,0
76,6,802,0,9,9,-1,0,1,0
79,6,723,0,9,9,79,3,1,0
40,4,732,0,9,9,139,4,0,0
70,6,6538,0,9,9,-1,0,1,0
35,2,2161,0,9,9,-1,0,1,0
30,2,147,0,9,9,100,1,1,0
60,6,0,0,9,9,-1,0,1,0
50,1,3764,0,9,9,99,4,1,0
35,3,114,1,9,9,97,4,0,0
51,9,1416,0,9,9,-1,0,1,0
71,6,14220,0,9,9,-1,0,1,0
81,6,519,0,9,9,-1,0,0,0
30,5,208,0,9,9,-1,0,0,0
31,2,12569,0,9,9,295,1,1,0
67,6,714,0,9,9,-1,0,0,0
69,6,745,0,9,9,-1,0,0,0
45,4,129,0,9,9,191,1,0,0
77,6,300,0,9,9,-1,0,0,0
62,6,495,1,9,9,-1,0,0,0
82,12,0,0,9,9,-1,0,0,0
32,4,555,0,9,9,-1,0,1,0
70,6,0,0,9,9,-1,0,0,0
32,7,1676,0,9,9,-1,0,0,0
34,2,158,0,9,9,132,4,1,0
28,4,261,1,9,9,98,4,1,0
67,7,1979,0,10,9,-1,0,0,0
45,2,786,0,10,9,-1,0,1,0
32,1,889,0,10,9,99,5,1,0
32,2,1954,1,10,9,-1,0,0,0
62,6,383,0,10,9,-1,0,0,0
38,2,1,0,10,9,-1,0,0,0
53,8,27,0,10,9,-1,0,1,0
26,11,13887,0,10,9,-1,0,0,0
61,6,1742,0,11,9,-1,0,0,0
60,4,478,0,11,9,-1,0,0,0
23,11,1235,0,11,9,91,3,0,0
67,6,708,0,11,9,-1,0,0,0
38,12,0,0,11,9,95,3,1,0
72,6,17739,0,11,9,-1,0,0,0
30,2,440,0,11,9,-1,0,0,0
58,10,4605,0,11,9,38,1,0,0
27,11,-148,0,11,9,224,1,0,0
56,4,2815,0,11,9,-1,0,1,0
61,6,5207,0,11,9,81,2,0,0
42,3,3082,0,11,9,-1,0,1,0
36,2,495,0,11,9,37,5,1,0
20,11,479,0,11,9,-1,0,0,0
47,3,1233,0,11,9,100,2,1,0
63,6,2747,0,11,9,80,1,0,0
73,6,739,0,11,9,-1,0,1,0
46,1,640,0,11,9,129,2,1,0
32,2,2,0,11,9,-1,0,1,0
73,6,1843,0,11,9,-1,0,1,0
49,8,315,0,11,9,-1,0,0,0
28,1,322,0,11,9,95,3,1,0
46,2,7331,0,11,9,95,2,1,0
74,6,1765,0,11,9,-1,0,1,0
71,6,1236,0,14,9,-1,0,1,1
37,2,0,0,14,9,-1,0,0,0
31,7,275,0,14,9,-1,0,0,0
28,2,3,0,14,9,24,2,0,0
41,4,6046,1,14,9,-1,0,1,0
20,11,29,0,14,9,-1,0,0,0
28,2,2380,0,14,9,-1,0,0,0
73,6,934,0,14,9,-1,0,1,0
37,2,99,0,14,9,-1,0,0,0
47,3,1013,0,15,9,92,3,1,0
49,3,596,0,15,9,-1,0,1,0
48,2,2351,0,15,9,105,3,1,0
46,2,273,0,15,9,105,3,1,0
40,4,4775,0,15,9,-1,0,1,0
57,1,3109,0,15,9,105,2,1,0
50,10,388,0,15,9,99,4,1,0
34,1,262,0,15,9,106,1,1,0
56,5,654,0,15,9,-1,0,1,0
31,11,64,0,15,9,105,2,0,0
32,3,1855,0,15,9,134,1,1,0
50,2,810,0,15,9,103,3,1,0
54,9,1664,0,15,9,105,3,1,0
48,2,2,0,15,9,91,2,0,0
26,2,362,0,15,9,104,2,1,0
33,2,1323,0,15,9,106,1,0,0
50,2,1612,0,15,9,92,4,0,0
40,3,1293,0,16,9,105,2,1,0
31,2,3384,0,16,9,104,2,1,0
29,2,345,0,16,9,-1,0,0,0
29,2,874,0,16,9,103,1,1,0
40,3,1819,0,16,9,103,2,0,0
28,3,865,0,16,9,-1,0,0,0
76,6,242,0,16,9,-1,0,0,0
52,10,10943,0,16,9,-1,0,1,0
38,3,4539,0,16,9,-1,0,1,0
34,2,417,0,16,9,135,3,0,0
23,11,780,0,16,9,-1,0,0,0
71,6,4847,0,16,9,-1,0,0,0
71,6,0,0,16,9,-1,0,0,0
35,2,805,0,17,9,-1,0,0,0
25,2,553,0,17,9,479,1,0,0
46,2,2817,0,17,9,-1,0,1,0
41,11,595,0,18,9,107,2,0,0
26,2,1646,0,18,9,-1,0,1,0
25,2,808,0,18,9,114,2,1,0
28,4,762,0,18,9,-1,0,1,0
70,6,44,0,18,9,88,2,1,0
59,3,883,0,18,9,31,3,0,0
83,6,425,0,22,9,92,2,1,0
43,2,2367,0,22,9,113,3,1,0
46,2,5993,0,22,9,112,1,0,0
45,1,10252,0,22,9,141,2,1,0
37,4,1000,0,22,9,99,2,1,0
71,6,4380,0,22,9,-1,0,1,0
65,2,2756,0,23,9,-1,0,0,0
27,2,20585,0,23,9,100,1,1,0
44,3,5102,0,23,9,-1,0,0,0
19,11,179,0,24,9,-1,0,0,0
32,2,530,0,24,9,114,2,0,0
47,4,2601,0,24,9,-1,0,1,0
37,2,539,0,25,9,45,1,0,0
39,4,150,0,25,9,46,7,0,0
44,2,1036,0,25,9,-1,0,0,0
80,6,2954,0,25,9,-1,0,0,0
52,4,118,0,25,9,-1,0,0,0
42,2,238,0,25,9,-1,0,1,0
43,7,0,0,25,9,-1,0,0,0
49,7,1791,0,25,9,-1,0,0,0
79,6,909,0,25,9,95,1,0,0
65,6,1176,0,25,9,50,2,0,0
61,9,1,0,25,9,-1,0,0,0
34,4,2552,1,25,9,-1,0,0,0
36,3,1179,0,25,9,-1,0,0,0
77,6,0,0,25,9,-1,0,1,0
23,3,4545,0,25,9,114,1,0,0
20,11,1191,0,28,9,228,1,0,0
61,2,3371,0,28,9,-1,0,1,0
28,11,0,0,28,9,105,7,1,0
55,3,929,1,28,9,-1,0,0,0
57,2,10583,0,28,9,98,3,1,0
29,4,14,0,29,9,120,1,0,0
34,2,16,0,29,9,119,1,1,0
50,3,0,0,29,9,120,2,1,0
36,4,1145,0,29,9,239,2,0,0
25,11,5,0,29,9,-1,0,0,0
41,3,2152,0,30,9,121,1,0,0
40,1,1451,0,30,9,121,1,1,0
74,6,4286,0,30,9,-1,0,0,0
57,2,0,0,30,9,-1,0,0,0
38,3,1711,0,30,9,-1,0,1,0
45,10,4068,0,30,9,41,1,0,0
53,4,109,0,30,9,120,1,0,0
84,8,0,0,30,9,-1,0,1,0
35,2,611,0,1,10,121,1,1,0
35,2,2088,0,1,10,50,4,0,0
56,10,1866,1,1,10,-1,0,0,0
26,11,132,0,1,10,119,1,1,0
41,2,3426,0,1,10,119,5,0,0
35,3,2047,0,1,10,-1,0,0,0
39,2,24,0,1,10,-1,0,0,0
36,9,39385,0,1,10,-1,0,0,0
95,6,0,0,1,10,-1,0,0,0
36,3,202,0,1,10,122,2,0,0
48,2,3842,0,1,10,122,2,0,0
63,10,333,0,1,10,-1,0,0,0
54,2,2081,0,1,10,108,1,0,0
34,10,1363,0,1,10,93,1,0,0
41,4,158,0,1,10,120,4,0,0
61,2,1224,0,1,10,-1,0,0,0
31,3,2460,0,1,10,-1,0,0,0
59,2,4152,0,1,10,141,13,0,0
25,2,2140,0,1,10,-1,0,0,0
37,3,189,0,1,10,107,2,1,0
47,2,288,0,1,10,-1,0,1,0
70,6,15834,0,1,10,-1,0,0,0
44,1,1495,0,1,10,142,1,0,0
37,2,1027,0,1,10,119,1,1,0
26,11,6036,0,1,10,-1,0,0,0
30,4,613,0,1,10,-1,0,0,0
28,2,6784,0,1,10,115,3,1,0
54,2,1464,0,2,10,94,1,1,0
54,2,8295,0,2,10,119,1,1,0
50,1,383,0,2,10,-1,0,0,0
39,4,26233,0,2,10,-1,0,0,0
36,2,22,0,2,10,-1,0,0,0
26,2,170,0,2,10,109,1,0,0
24,11,4126,0,2,10,191,2,0,0
36,4,11,0,2,10,-1,0,0,0
61,6,2917,0,6,10,-1,0,1,0
34,8,318,0,6,10,169,3,0,0
34,3,0,0,6,10,133,1,0,0
60,6,71188,0,6,10,-1,0,0,0
57,6,415,0,6,10,410,2,0,0
30,3,158,0,6,10,-1,0,1,0
60,6,1588,0,6,10,-1,0,1,0
26,4,125,0,6,10,63,7,0,0
24,2,0,0,6,10,-1,0,0,0
39,4,168,0,6,10,-1,0,0,0
30,3,655,0,6,10,-1,0,1,0
61,2,2931,0,6,10,-1,0,0,0
45,1,3727,0,6,10,-1,0,0,0
57,2,854,0,6,10,40,5,1,0
44,2,282,0,6,10,-1,0,1,0
70,6,8897,0,6,10,-1,0,0,0
19,11,55,0,6,10,193,1,0,0
63,6,415,0,7,10,-1,0,0,0
77,6,121,0,7,10,-1,0,0,0
37,1,604,0,7,10,495,1,1,0
37,2,793,0,7,10,-1,0,0,0
33,2,5437,0,7,10,58,3,1,0
37,4,2061,1,7,10,107,4,0,0
29,2,417,0,7,10,-1,0,0,0
25,4,1185,0,7,10,114,1,1,0
30,4,873,0,7,10,216,2,0,0
63,6,0,0,7,10,-1,0,0,0
31,2,9629,0,7,10,96,2,0,0
29,3,172,1,7,10,187,16,0,0
70,6,3104,0,7,10,-1,0,0,0
32,4,272,0,7,10,-1,0,0,0
61,6,286,0,7,10,-1,0,0,0
56,4,16873,0,7,10,-1,0,0,0
54,12,895,0,7,10,-1,0,1,0
60,6,197,0,7,10,-1,0,0,0
34,1,484,0,8,10,-1,0,0,0
68,6,2398,0,8,10,-1,0,0,0
42,9,0,0,8,10,-1,0,0,0
24,1,1857,0,8,10,92,5,1,0
55,9,377,0,8,10,183,1,0,0
66,6,0,0,8,10,-1,0,0,0
26,7,993,0,8,10,-1,0,0,0
53,10,0,0,8,10,-1,0,0,0
78,6,0,0,8,10,-1,0,0,0
38,5,53,0,8,10,58,1,0,0
61,10,1389,0,8,10,183,1,0,0
34,2,1730,0,8,10,-1,0,0,0
36,3,4596,0,8,10,175,2,1,0
42,2,849,0,8,10,321,1,1,0
29,4,3528,0,8,10,-1,0,1,0
58,6,565,0,8,10,93,1,1,0
57,10,254,0,8,10,-1,0,0,0
33,2,1781,0,8,10,183,1,1,0
27,4,3415,0,9,10,184,1,1,0
79,6,79,0,9,10,-1,0,1,0
64,6,2140,0,12,10,-1,0,0,0
66,6,0,0,12,10,-1,0,0,0
60,4,12039,0,12,10,187,1,1,0
32,2,2983,0,12,10,102,1,0,0
47,10,2524,0,12,10,-1,0,1,0
56,9,12,0,12,10,187,1,1,0
25,3,139,1,12,10,-1,0,1,0
21,11,2488,0,12,10,-1,0,1,0
83,6,4216,0,12,10,-1,0,0,0
83,6,6236,0,12,10,62,3,0,0
73,6,7111,0,12,10,-1,0,1,0
56,1,1137,0,12,10,102,1,0,0
45,1,6879,0,12,10,131,1,0,0
77,6,989,0,12,10,-1,0,0,0
67,6,1430,0,12,10,-1,0,0,0
30,3,1646,0,12,10,98,6,0,0
55,4,9329,0,13,10,113,2,0,0
31,4,80,1,13,10,-1,0,0,0
55,8,538,0,13,10,67,2,0,0
57,4,3927,0,13,10,-1,0,0,0
59,9,0,0,13,10,216,1,0,0
34,4,19,1,13,10,-1,0,0,0
54,2,2216,0,13,10,-1,0,0,0
72,1,4415,0,13,10,-1,0,0,0
46,8,1187,1,13,10,327,1,0,0
67,2,361,0,13,10,-1,0,1,0
51,8,2109,0,13,10,-1,0,1,0
48,2,1093,1,13,10,-1,0,1,0
39,3,385,0,13,10,48,2,1,0
31,7,581,0,13,10,152,6,0,0
52,2,3343,0,13,10,-1,0,0,0
46,7,8,0,13,10,-1,0,0,0
41,6,2579,0,13,10,-1,0,0,0
28,1,2806,0,13,10,120,1,0,0
74,6,1124,0,13,10,-1,0,0,0
48,3,1245,0,13,10,134,1,0,0
35,2,2646,0,13,10,182,1,1,0
61,7,6,0,13,10,182,2,1,0
45,3,886,0,13,10,42,1,0,0
49,4,197,0,13,10,68,1,0,0
43,2,1188,0,13,10,139,2,0,0
62,6,1495,0,13,10,57,2,1,0
35,3,670,0,13,10,-1,0,1,0
36,4,592,0,13,10,99,5,1,0
83,6,1965,0,13,10,-1,0,1,0
27,4,132,0,13,10,-1,0,0,0
62,2,0,0,13,10,-1,0,0,0
76,6,163,0,13,10,-1,0,0,0
32,3,2688,0,14,10,57,1,1,0
63,6,1084,0,14,10,183,1,0,0
23,11,107,0,14,10,183,1,1,0
50,2,313,0,14,10,-1,0,1,0
46,2,37378,0,14,10,518,1,0,0
33,2,1297,0,14,10,-1,0,0,0
38,3,127,0,14,10,50,2,0,0
34,3,144,1,14,10,85,19,0,0
35,7,1178,1,14,10,182,2,0,0
30,7,5223,0,14,10,-1,0,0,0
60,6,1167,0,14,10,-1,0,0,0
45,10,8692,0,14,10,-1,0,0,0
31,4,52,0,14,10,-1,0,0,0
28,7,1579,0,14,10,-1,0,0,0
62,5,276,0,14,10,-1,0,0,0
39,10,93,0,14,10,-1,0,0,0
66,10,40,0,14,10,-1,0,1,0
35,1,1830,0,14,10,-1,0,0,0
64,6,2139,0,14,10,-1,0,0,0
58,3,4198,0,15,10,246,5,1,0
30,4,0,0,15,10,140,3,0,0
62,6,4692,0,15,10,-1,0,0,0
48,10,1630,0,15,10,-1,0,0,0
62,6,0,0,15,10,-1,0,0,0
73,6,154,0,15,10,-1,0,0,0
40,7,13669,0,15,10,136,8,0,0
81,6,0,0,15,10,-1,0,0,0
70,6,1310,0,15,10,-1,0,0,0
39,2,184,0,15,10,168,5,0,0
80,6,2,0,15,10,-1,0,0,0
75,12,643,0,15,10,-1,0,0,0
34,4,35,0,15,10,69,2,0,0
47,3,2149,0,15,10,183,2,0,0
31,3,442,0,15,10,-1,0,0,0
59,9,7469,0,15,10,-1,0,0,0
30,2,536,0,15,10,105,1,1,0
41,2,3872,0,15,10,-1,0,0,0
19,11,103,0,15,10,97,2,0,0
54,1,1311,0,15,10,184,3,1,0
48,2,0,0,15,10,-1,0,0,0
26,4,766,0,15,10,-1,0,1,0
62,10,1528,0,15,10,184,1,1,0
37,5,1960,1,15,10,-1,0,0,0
43,5,2557,0,15,10,183,5,1,0
74,6,279,0,15,10,-1,0,0,0
40,9,79,0,15,10,135,1,1,0
37,2,413,0,16,10,-1,0,0,0
57,2,1318,0,16,10,185,2,1,0
75,6,3771,0,16,10,183,1,1,0
77,6,0,0,16,10,60,1,1,0
83,6,2619,0,16,10,-1,0,0,0
31,2,6138,0,16,10,119,5,1,0
61,3,6384,0,16,10,-1,0,0,0
69,6,0,0,16,10,-1,0,0,0
22,5,129,0,16,10,-1,0,1,0
50,2,469,0,16,10,183,1,1,0
27,2,893,0,16,10,-1,0,1,0
50,4,3702,0,16,10,-1,0,0,0
72,6,2850,0,16,10,241,1,0,0
31,4,523,1,16,10,126,4,0,0
51,4,423,1,16,10,-1,0,0,0
65,6,493,0,16,10,182,1,0,0
81,6,0,0,16,10,-1,0,0,0
34,5,3119,0,16,10,-1,0,1,0
33,2,8514,0,16,10,57,1,0,0
73,6,519,0,16,10,57,1,1,0
35,4,690,0,16,10,-1,0,0,0
40,3,2266,0,16,10,147,5,1,0
37,5,4017,0,16,10,-1,0,1,0
44,3,643,0,16,10,143,3,1,0
40,3,2338,0,16,10,-1,0,1,0
45,1,0,0,16,10,165,3,0,0
61,2,0,0,16,10,-1,0,1,0
74,6,4079,0,19,10,-1,0,1,0
70,6,3175,0,19,10,-1,0,0,0
63,6,588,0,19,10,-1,0,0,0
61,3,6481,0,19,10,-1,0,1,0
62,6,1515,0,19,10,187,2,0,0
33,12,9,0,19,10,-1,0,0,0
47,1,820,0,19,10,-1,0,1,0
62,1,1381,0,19,10,-1,0,0,0
39,2,1648,0,19,10,-1,0,0,0
62,2,1619,0,19,10,-1,0,0,0
46,1,3745,0,19,10,-1,0,0,0
26,2,1177,0,19,10,-1,0,0,0
37,2,254,0,19,10,-1,0,0,0
